2024-01-18 01:23:32,940 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 01:23:32,940 DEBUG   SenderThread:8288 [sender.py:send_request():409] send_request: stop_status
2024-01-18 01:23:34,140 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:23:39,184 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:23:44,230 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:23:47,877 DEBUG   SenderThread:8288 [sender.py:send():382] send: stats
2024-01-18 01:23:47,938 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 01:23:47,954 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 01:23:47,954 DEBUG   SenderThread:8288 [sender.py:send_request():409] send_request: stop_status
2024-01-18 01:23:50,215 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:23:55,254 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:24:00,310 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:24:02,947 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-18 01:24:02,963 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: stop_status
2024-01-18 01:24:02,963 DEBUG   SenderThread:8288 [sender.py:send_request():409] send_request: stop_status
2024-01-18 01:24:06,213 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:24:11,265 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:24:16,314 DEBUG   HandlerThread:8288 [handler.py:handle_request():146] handle_request: status_report
2024-01-18 01:24:17,883 DEBUG   SenderThread:8288 [sender.py:send():382] send: stats
